t_minus_t0_M,FastEMRIWaveforms_delta_h20_real_over_nu,FastEMRIWaveforms_delta_h20_imag_over_nu,effective_0PN_delta_h20_real_over_nu,effective_0PN_delta_h20_imag_over_nu,FastEMRIWaveforms_delta_h30_real_over_nu,FastEMRIWaveforms_delta_h30_imag_over_nu,effective_0PN_delta_h30_real_over_nu,effective_0PN_delta_h30_imag_over_nu
199159064096.13885,0.026172789548364307,-2.3679658058039207e-20,0.01979908736691103,0.0,-3.188722087850023e-30,2.522993688838203e-10,0.0,1.2568536214509537e-10
199161756433.86508,0.026201062926242892,-2.3520002266230925e-20,0.01980872912974429,0.0,-2.8103379057105543e-30,2.5301543121893173e-10,0.0,1.2583446150305959e-10
199164439857.97202,0.026229357910064647,-2.3344903739657447e-20,0.01981835495395181,0.0,-2.458515573162162e-30,2.5373344324187926e-10,0.0,1.2598343811915516e-10
199167114397.97034,0.026257674497848448,-2.3156267076784577e-20,0.01982796483416382,0.0,-2.136414332275173e-30,2.544534058732837e-10,0.0,1.2613229135748372e-10
199169780083.27298,0.026286012686131968,-2.2956158425331867e-20,0.019837558765145306,0.0,-1.847193425121062e-30,2.5517532003376384e-10,0.0,1.262810205843776e-10
199172436943.1955,0.026314372469984883,-2.2746803219888806e-20,0.019847136741796105,0.0,-1.5940120937711612e-30,2.558991866439383e-10,0.0,1.264296251684143e-10
199175085006.9564,0.0263427538430225,-2.2530583938588214e-20,0.019856698759151057,0.0,-1.3800295802960083e-30,2.5662500662442804e-10,0.0,1.2657810448042935e-10
199177724303.67743,0.026371156797418336,-2.2310037878721518e-20,0.019866244812379384,0.0,-1.2084051267671372e-30,2.57352780895851e-10,0.0,1.2672645789351952e-10
199180354862.38394,0.026399581324026797,-2.2087857149476553e-20,0.019875774896785124,0.0,-1.0817278656643475e-30,2.5808251220692725e-10,0.0,1.2687468478306057e-10
199182976712.00522,0.02642802742633906,-2.1867137907998704e-20,0.01988528900780645,0.0,-9.728272394027459e-31,2.5881429658003415e-10,0.0,1.270227845267085e-10
199185589881.37476,0.026456495140288225,-2.1651565568348905e-20,0.019894787141015977,0.0,-8.654530073919961e-31,2.5954818865260674e-10,0.0,1.271707565044161e-10
199188194399.23053,0.02648498450578506,-2.1444677205614993e-20,0.01990426929212019,0.0,-7.597230377594746e-31,2.602841894280563e-10,0.0,1.2731860009843524e-10
199190790294.21545,0.02651349556086443,-2.124973466483468e-20,0.019913735456959757,0.0,-6.557551986321018e-31,2.610222999097972e-10,0.0,1.274663146933337e-10
199193377594.8776,0.026542028341698925,-2.1069727972528093e-20,0.019923185631509164,0.0,-5.5366735813713935e-31,2.6176252110124136e-10,0.0,1.2761389967600066e-10
199195956329.6704,0.02657058288261504,-2.0907378720617264e-20,0.019932619811876072,0.0,-4.535773844018398e-31,2.6250485400580075e-10,0.0,1.2776135443564834e-10
199198526526.95328,0.026599159216109083,-2.0765143422937563e-20,0.01994203799430226,0.0,-3.5560314555313632e-31,2.6324929962688977e-10,0.0,1.2790867836383787e-10
199201088214.99167,0.026627757372862403,-2.064521684452109e-20,0.01995144017516261,0.0,-2.5986250971838557e-31,2.639958589679197e-10,0.0,1.2805587085447522e-10
199203641421.95737,0.026656377381756007,-2.0549535303827906e-20,0.019960826350965036,0.0,-1.6647334502452901e-31,2.6474453303230467e-10,0.0,1.2820293130382065e-10
199206186175.92905,0.026685019269887016,-2.0479779948093726e-20,0.019970196518350733,0.0,-7.555351959891339e-32,2.654953228234561e-10,0.0,1.283498591105049e-10
199208722504.8923,0.026713683062582864,-2.0437380001987457e-20,0.01997955067409365,0.0,1.2779098431508715e-32,2.6624822934478823e-10,0.0,1.2849665367553152e-10
199211250436.7401,0.026742368783416466,-2.0423515989739146e-20,0.01998888881510026,0.0,9.840664093940155e-32,2.670032535997122e-10,0.0,1.2864331440228453e-10
199213769999.2731,0.02677107645422138,-2.0439122930919826e-20,0.01999821093840976,0.0,1.812112397978013e-31,2.6776039659164255e-10,0.0,1.2878984069654283e-10
199216281220.19986,0.026799806095106828,-2.0484893510045676e-20,0.020007517041193607,0.0,2.610750268794677e-31,2.6851965932399104e-10,0.0,1.2893623196648403e-10
199218784127.13727,0.026828557724471843,-2.0561281220177238e-20,0.020016807120755424,0.0,3.3788013405717343e-31,2.692810428001698e-10,0.0,1.2908248762269407e-10
199221278747.61072,0.02685733135902072,-2.066850348068852e-20,0.020026081174530756,0.0,4.115086932039359e-31,2.7004454802359315e-10,0.0,1.2922860707817424e-10
199223765109.05457,0.026886127013777298,-2.0806544729372966e-20,0.020035339200087182,0.0,4.818428361924507e-31,2.708101759976723e-10,0.0,1.2937458974835415e-10
199226243238.81216,0.02691494470209882,-2.097515948905313e-20,0.020044581195123305,0.0,5.487646948957212e-31,2.715779277258215e-10,0.0,1.295204350510867e-10
199228713164.13657,0.026943784435691755,-2.1173875408877245e-20,0.02005380715746986,0.0,6.121564011864575e-31,2.723478042114521e-10,0.0,1.296661424066762e-10
199231174912.1904,0.02697264622462499,-2.1401996280446388e-20,0.020063017085088366,0.0,6.719000869376483e-31,2.7311980645797836e-10,0.0,1.298117112378684e-10
199233628510.0465,0.027001530077344345,-2.1658605028957887e-20,0.0200722109760716,0.0,7.27877884022077e-31,2.738939354688122e-10,0.0,1.299571409698684e-10
199236073984.68802,0.02703043600068729,-2.1942566679529457e-20,0.020081388828643,0.0,7.799719243125427e-31,2.7467019224736573e-10,0.0,1.3010243103034218e-10
199238511363.00876,0.027059363999895916,-2.2252531298846843e-20,0.020090550641156606,0.0,8.280643396820098e-31,2.7544857779705326e-10,0.0,1.3024758084942628e-10
199240940671.8135,0.02708831407863206,-2.2586936912337395e-20,0.02009969641209721,0.0,8.720372620032287e-31,2.76229093121286e-10,0.0,1.30392589859741e-10
199243361937.81827,0.02711728623899076,-2.2944012396993863e-20,0.020108826140079434,0.0,9.117728231491466e-31,2.770117392234782e-10,0.0,1.305374574963862e-10
199245775187.65067,0.027146280481513733,-2.3321780350027612e-20,0.020117939823848123,0.0,9.471531549925317e-31,2.777965171070412e-10,0.0,1.306821831969583e-10
199248180447.85013,0.027175296805204124,-2.3718059933526692e-20,0.02012703746227794,0.0,9.780603894063127e-31,2.785834277753892e-10,0.0,1.3082676640155417e-10
199250577744.8682,0.02720433520753873,-2.4130469695231954e-20,0.020136119054372986,0.0,1.0043766582632767e-30,2.793724722319335e-10,0.0,1.3097120655277616e-10
199252967105.0689,0.027233395684483176,-2.4556430365660744e-20,0.020145184599267004,0.0,1.0259840934363328e-30,2.801636514800885e-10,0.0,1.311155030957447e-10
199255348554.72888,0.02726247823050366,-2.4993167631650832e-20,0.0201542340962224,0.0,1.0427648267983038e-30,2.8095696652326613e-10,0.0,1.3125965547809422e-10
199257722120.03796,0.02729158283858264,-2.543771488658423e-20,0.020163267544631432,0.0,1.0546009902220322e-30,2.8175241836487823e-10,0.0,1.3140366315000187e-10
199260087827.099,0.02732070950022922,-2.5886915957313524e-20,0.02017228494401363,0.0,1.0613747155803963e-30,2.825500080083394e-10,0.0,1.3154752556415678e-10
199262445701.9287,0.027349858205674878,-2.633743471438358e-20,0.020181286294018472,0.0,1.0597351954170739e-30,2.833497396494378e-10,0.0,1.316912421758132e-10
199264795770.4575,0.027379028959544388,-2.6786382836408292e-20,0.020190271594422857,0.0,9.411017346167016e-31,2.841517236291646e-10,0.0,1.318348124427599e-10
199267138058.5299,0.027408221799398908,-2.7232190009726774e-20,0.020199240845131767,0.0,6.593453383487721e-31,2.8495601475215673e-10,0.0,1.3197823582534152e-10
199269472591.90503,0.027437436766129777,-2.767357991966521e-20,0.02020819404617818,0.0,2.2377253030471888e-31,2.85762614093455e-10,0.0,1.3212151178646663e-10
199271799396.25662,0.027466673898701395,-2.810937398187366e-20,0.020217131197722407,0.0,-3.5631016582322358e-31,2.8657152272809767e-10,0.0,1.322646397916078e-10
199274118497.17343,0.027495933234166894,-2.853849013242257e-20,0.02022605230005234,0.0,-1.0715962263422286e-30,2.873827417311229e-10,0.0,1.3240761930881507e-10
199276429920.15952,0.02752521480768624,-2.8959941627716845e-20,0.02023495735358255,0.0,-1.912779127561803e-30,2.8819627217757165e-10,0.0,1.3255044980871201e-10
199278733690.63443,0.027554518652539543,-2.937283585405821e-20,0.020243846358854692,0.0,-2.870552345788152e-30,2.8901211514248117e-10,0.0,1.3269313076451144e-10
199281029833.93365,0.02758384480014469,-2.977637314692523e-20,0.020252719316536907,0.0,-3.935609357331321e-30,2.898302717008923e-10,0.0,1.328356616520162e-10
199283318375.30875,0.027613193280072706,-3.016984561981132e-20,0.02026157622742354,0.0,-5.098643638497039e-30,2.906507429278424e-10,0.0,1.3297804194962435e-10
199285599339.92764,0.027642564120062666,-3.055263600258634e-20,0.020270417092435163,0.0,-6.350348665595781e-30,2.914735298983722e-10,0.0,1.3312027113833917e-10
199287872752.875,0.027671957346038178,-3.092421648934449e-20,0.020279241912617908,0.0,-7.681417914932871e-30,2.922986336875192e-10,0.0,1.3326234870176822e-10
199290138639.15247,0.027701372982122767,-3.128414759564146e-20,0.02028805068914406,0.0,-9.082544862819152e-30,2.9312605537032416e-10,0.0,1.3340427412614266e-10
199292397023.67877,0.027730811050653954,-3.1632077025057036e-20,0.020296843423310177,0.0,-1.0544422985561235e-29,2.9395579602182533e-10,0.0,1.3354604690029627e-10
199294647931.29028,0.02776027157220077,-3.196773854508029e-20,0.020305620116538817,0.0,-1.2057745759465443e-29,2.947878567170608e-10,0.0,1.3368766651570316e-10
199296891386.74103,0.02778975456557631,-3.2290950872155093e-20,0.020314380770376377,0.0,-1.3613206660843022e-29,2.9562223853107164e-10,0.0,1.338291324664523e-10
199299127414.70325,0.02781926004785547,-3.2601616565943285e-20,0.020323125386494778,0.0,-1.520149916599864e-29,2.96458942538895e-10,0.0,1.3397044424928411e-10
199301356039.7673,0.027848788034387974,-3.289972093263333e-20,0.020331853966689042,0.0,-1.6813316751243683e-29,2.972979698155717e-10,0.0,1.3411160136356085e-10
199303577286.4423,0.027878338538814346,-3.3185330937318517e-20,0.020340566512879216,0.0,-1.8439352892882717e-29,2.981393214361392e-10,0.0,1.3425260331130693e-10
199305791179.1561,0.027907911573079713,-3.3458594125332206e-20,0.020349263027108065,0.0,-2.007030106722721e-29,2.9898299847563823e-10,0.0,1.3439344959718124e-10
199307997742.2557,0.02793750714744966,-3.3719737552520346e-20,0.0203579435115422,0.0,-2.1696854750581675e-29,2.9982900200910614e-10,0.0,1.3453413972850398e-10
199310197000.0076,0.027967125270524897,-3.396906672436259e-20,0.02036660796847148,0.0,-2.3309707419257591e-29,3.006773331115839e-10,0.0,1.3467467321525702e-10
199312388976.59778,0.027996765949254574,-3.420696454388269e-20,0.020375256400308087,0.0,-2.4899552549561186e-29,3.015279928581096e-10,0.0,1.3481504957007738e-10
199314573696.1323,0.02802642918895152,-3.4433890268318814e-20,0.020383888809587327,0.0,-2.6457083617798815e-29,3.0238098232372143e-10,0.0,1.3495526830827967e-10
199316751182.6374,0.028056114993307707,-3.465037847447843e-20,0.020392505198966435,0.0,-2.797299410028179e-29,3.032363025834603e-10,0.0,1.3509532894784553e-10
199318921460.0596,0.02808582336440567,-3.4857038032689943e-20,0.02040110557122426,0.0,-2.9437977473314865e-29,3.040939547123635e-10,0.0,1.3523523100942777e-10
199321084552.2664,0.028115554302736195,-3.5054551089370367e-20,0.02040968992926214,0.0,-3.084272721320919e-29,3.0495393978547194e-10,0.0,1.3537497401637312e-10
199323240483.04608,0.028145307807209873,-3.524367205806082e-20,0.020418258276102087,0.0,-3.217793679626975e-29,3.058162588778229e-10,0.0,1.3551455749470208e-10
199325389276.10825,0.028175083875171973,-3.542522661894184e-20,0.020426810614887533,0.0,-3.3434299698807395e-29,3.066809130644572e-10,0.0,1.3565398097312964e-10
199327530955.084,0.028204882502417275,-3.560011072674655e-20,0.020435346948882608,0.0,-3.460250939712864e-29,3.0754790342041307e-10,0.0,1.3579324398306186e-10
199329665543.5262,0.028234703683202005,-3.576928962700018e-20,0.02044386728147178,0.0,-3.567325936754037e-29,3.084172310207287e-10,0.0,1.3593234605859981e-10
199331793064.90976,0.028264547410259577,-3.5933796880569727e-20,0.0204523716161601,0.0,-3.663724308635289e-29,3.09288896940445e-10,0.0,1.3607128673655114e-10
199333913542.6318,0.02829441367481308,-3.6094733396427155e-20,0.020460859956571934,0.0,-3.7485154029872136e-29,3.101629022545992e-10,0.0,1.3621006555641867e-10
199336027000.01205,0.028324302466589513,-3.625326647259949e-20,0.02046933230645163,0.0,-3.8207685674407906e-29,3.1103924803823226e-10,0.0,1.3634868206041947e-10
199338133460.293,0.028354213781388537,-3.6410467464249197e-20,0.020477788669662628,0.0,-3.8852460430427944e-29,3.119180101760692e-10,0.0,1.364871357934792e-10
199340232946.6402,0.028384147650488478,-3.656666086989909e-20,0.020486229050187443,0.0,-3.9497674042867017e-29,3.127992984233748e-10,0.0,1.3662542630323971e-10
199342325482.14252,0.028414104116428415,-3.672189439177303e-20,0.020494653452126976,0.0,-4.014272989387201e-29,3.1368311484781714e-10,0.0,1.36763553140057e-10
199344411089.81235,0.028444083219813416,-3.687621158355533e-20,0.02050306187970075,0.0,-4.078635582347811e-29,3.145694606122112e-10,0.0,1.3690151585701246e-10
199346489792.58588,0.028474084999284627,-3.702965288540028e-20,0.020511454337245782,0.0,-4.1427279671718494e-29,3.1545833687936954e-10,0.0,1.3703931400990353e-10
199348561613.32346,0.02850410949153603,-3.7182255662422236e-20,0.020519830829217475,0.0,-4.2064229278626257e-29,3.163497448121046e-10,0.0,1.3717694715726602e-10
199350626574.8097,0.028534156731329325,-3.7334054242865395e-20,0.02052819136018807,0.0,-4.2695932484236616e-29,3.172436855732315e-10,0.0,1.3731441486035706e-10
199352684699.7537,0.02856422675151053,-3.7485079955973793e-20,0.02053653593484692,0.0,-4.332111712858206e-29,3.1814016032556184e-10,0.0,1.3745171668316783e-10
199354736010.7895,0.028594319583027557,-3.763536116955964e-20,0.02054486455800035,0.0,-4.3938511051697736e-29,3.1903917023191093e-10,0.0,1.375888521924293e-10
199356780530.47614,0.028624435254945214,-3.77849233272539e-20,0.020553177234570688,0.0,-4.4546842093616163e-29,3.1994071645509007e-10,0.0,1.3772582095760406e-10
199358818281.29797,0.028654573794460448,-3.7933788985455756e-20,0.02056147396959657,0.0,-4.514483809437246e-29,3.2084480015791455e-10,0.0,1.3786262255089958e-10
199360849285.66492,0.02868473522692004,-3.8081977849993684e-20,0.02056975476823206,0.0,-4.5731226893999804e-29,3.2175142250319693e-10,0.0,1.3799925654726155e-10
199362873565.91275,0.028714919575835007,-3.8229506812471235e-20,0.020578019635747354,0.0,-4.6304736332531406e-29,3.2266058465374945e-10,0.0,1.3813572252439342e-10
199364891144.3032,0.028745126862897014,-3.837638998632652e-20,0.020586268577526597,0.0,-4.6864094250002334e-29,3.2357228777238753e-10,0.0,1.3827202006272806e-10
199366902043.02435,0.028775357107993345,-3.8522638742589403e-20,0.020594501599069424,0.0,-4.7408028486445215e-29,3.244865330219226e-10,0.0,1.3840814874546078e-10
199368906284.1909,0.02880561032922316,-3.8668261745352743e-20,0.0206027187059898,0.0,-4.793526688189503e-29,3.254033215651699e-10,0.0,1.3854410815853843e-10
199370903889.84415,0.028835886542912286,-3.881326498694514e-20,0.020610919904015364,0.0,-4.8444537276384503e-29,3.263226545649408e-10,0.0,1.3867989789065555e-10
199372894881.95258,0.028866185763628958,-3.895765182281978e-20,0.02061910519898756,0.0,-4.8934567509948533e-29,3.272445331840508e-10,0.0,1.3881551753326466e-10
199374879282.4119,0.02889650800419845,-3.9101423006150484e-20,0.02062727459686157,0.0,-4.940408542261991e-29,3.2816895858531103e-10,0.0,1.3895096668058198e-10
199376857113.0453,0.028926853275719786,-3.9244576722152943e-20,0.020635428103704914,0.0,-4.9851818854433466e-29,3.290959319315371e-10,0.0,1.3908624492957268e-10
199378828395.60373,0.028957221587578314,-3.938710862210272e-20,0.020643565725698306,0.0,-5.027649564542249e-29,3.3002545438554125e-10,0.0,1.392213518799717e-10
199380793151.76617,0.028987612947463038,-3.9529011857094685e-20,0.020651687469134445,0.0,-5.067684363562044e-29,3.309575271101359e-10,0.0,1.3935628713427117e-10
199382751403.1398,0.02901802736138013,-3.9670277111504714e-20,0.020659793340418335,0.0,-5.105159066506196e-29,3.3189215126813637e-10,0.0,1.3949105029773324e-10
199384703171.2602,0.029048464833667877,-3.981089263618053e-20,0.02066788334606596,0.0,-5.139946457378008e-29,3.3282932802235404e-10,0.0,1.3962564097837556e-10
199386648477.59177,0.02907892536701194,-3.99508442813581e-20,0.020675957492705233,0.0,-5.171919320180941e-29,3.337690585356043e-10,0.0,1.3976005878699358e-10
199388587343.52774,0.02910940896245934,-4.009011552929836e-20,0.02068401578707444,0.0,-5.200950438918306e-29,3.347113439706985e-10,0.0,1.3989430333714228e-10
199390519790.39056,0.029139915619433212,-4.022868752665499e-20,0.02069205823602258,0.0,-5.226912597593546e-29,3.356561854904519e-10,0.0,1.4002837424514863e-10
199392445839.43216,0.029170445335748186,-4.036653911657499e-20,0.020700084846509217,0.0,-5.249678580209994e-29,3.36603584257676e-10,0.0,1.401622711301167e-10
199394365511.83392,0.029200998107621882,-4.0503646870512604e-20,0.020708095625602607,0.0,-5.269121170771077e-29,3.3755354143518627e-10,0.0,1.4029599361390256e-10
199396278828.70734,0.029231573929693274,-4.063998511980811e-20,0.020716090580481912,0.0,-5.285113153280155e-29,3.385060581857949e-10,0.0,1.404295413211591e-10
199398185811.09378,0.02926217279503278,-4.077552598696397e-20,0.020724069718434126,0.0,-5.297527311740596e-29,3.3946113567231423e-10,0.0,1.4056291387929053e-10
199400086479.96512,0.029292794695159427,-4.091023941668934e-20,0.02073203304685573,0.0,-5.30623643015581e-29,3.404187750575597e-10,0.0,1.4069611091848786e-10
199401980856.22372,0.029323439620053487,-4.1044093206663304e-20,0.02073998057325102,0.0,-5.311113292529164e-29,3.413789775043427e-10,0.0,1.4082913207170687e-10
199403868960.7028,0.029354107558538005,-4.117703918712192e-20,0.02074791230523271,0.0,-5.310349347499351e-29,3.4234175166919425e-10,0.0,1.4096197697468555e-10
199405750814.16647,0.029384798517633377,-4.1308296526029335e-20,0.020755828250520733,0.0,-5.272806538480177e-29,3.433072406425338e-10,0.0,1.4109464526592995e-10
199407626437.31027,0.029415512537991885,-4.143584520183227e-20,0.020763728416942358,0.0,-5.18904569535153e-29,3.442754996492867e-10,0.0,1.4122713658672367e-10
199409495850.76114,0.029446249662479315,-4.155765939145899e-20,0.020771612812432113,0.0,-5.062007150692152e-29,3.452465299576233e-10,0.0,1.4135945058113212e-10
