t_minus_t0_M,NRHybSur3dq8_CCE_delta_h20_real_over_nu,NRHybSur3dq8_CCE_delta_h20_imag_over_nu,SEOBNRv5EHM_delta_h20_real_over_nu,SEOBNRv5EHM_delta_h20_imag_over_nu,NRHybSur3dq8_CCE_delta_h30_real_over_nu,NRHybSur3dq8_CCE_delta_h30_imag_over_nu,SEOBNRv5EHM_delta_h30_real_over_nu,SEOBNRv5EHM_delta_h30_imag_over_nu
314880.0,0.0006798797537647414,0.0,0.0006805764605437646,7.393567164404185e-30,0.0,4.014013373997137e-08,-4.437342591868191e-31,3.85273179768139e-08
315120.0,0.0006804670588967938,0.0,0.0006811632995197466,7.414382836969038e-30,0.0,4.017688969741511e-08,2.2186712959340957e-30,3.856259444926439e-08
315360.0,0.0006810546500398932,0.0,0.0006817502588218104,7.63571410647616e-30,0.0,4.021364320007258e-08,8.874685183736383e-31,3.859787798604579e-08
315600.0,0.0006816423373030536,0.0,0.0006823373384872511,7.548225768162611e-30,0.0,4.02503968855225e-08,5.768545369428649e-30,3.8633170396512726e-08
315840.0,0.0006822299479863545,0.0,0.0006829245385577444,7.44712413088467e-30,0.0,4.028715770054758e-08,1.3312027775604574e-30,3.866847299997663e-08
316080.0,0.0006828173152575094,0.0,0.0006835118590780715,7.33647235578852e-30,0.0,4.0323934049483046e-08,-1.7749370367472766e-30,3.870378710924829e-08
316320.0,0.000683404320983679,0.0,0.0006840993000961311,7.316966282911288e-30,0.0,4.036073263044123e-08,-2.2186712959340957e-30,3.873911401641472e-08
316560.0,0.0006839909879657689,0.0,0.0006846868616632057,7.641939006404042e-30,0.0,4.0397555199970744e-08,8.874685183736383e-31,3.877445520637711e-08
316800.0,0.0006845773650456198,0.0,0.0006852745438356665,7.525283534718332e-30,0.0,4.043440259393022e-08,7.099748146989106e-30,3.880981147295517e-08
317040.0,0.000685163546654232,0.0,0.000685862346670482,8.952571679670547e-30,0.0,4.047127354777959e-08,7.987216665362745e-30,3.884518192949107e-08
317280.0,0.0006857497003380645,0.0,0.0006864502702223712,8.98008815428744e-30,0.0,4.050816342837916e-08,-3.549874073494553e-30,3.888056560882261e-08
317520.0,0.0006863359981727133,0.0,0.0006870383145437634,9.38050061226714e-30,0.0,4.0545067382250684e-08,6.212279628615468e-30,3.8915961543356945e-08
317760.0,0.000686922571475846,0.0,0.0006876264796846208,1.0043568984372335e-29,0.0,4.058198220236505e-08,-2.2186712959340957e-30,3.8951368480175276e-08
318000.0,0.0006875095141351669,0.0,0.0006882147656857983,1.035021662185635e-29,0.0,4.061890619370685e-08,-2.2186712959340957e-30,3.898678318093722e-08
318240.0,0.0006880969072382776,0.0,0.0006888031725781961,1.0398290491902384e-29,0.0,4.0655837761345435e-08,5.768545369428649e-30,3.9022204992931324e-08
318480.0,0.0006886847309387799,0.0,0.0006893917003921858,1.0102174932635146e-29,0.0,4.069277569936151e-08,7.099748146989106e-30,3.9057633976403046e-08
318720.0,0.0006892729127277533,0.0,0.0006899803491582671,1.011529464646906e-29,0.0,4.0729719004803214e-08,-1.3312027775604574e-30,3.90930701562085e-08
318960.0,0.0006898613808908093,0.0,0.000690569118907233,9.867029192682402e-30,0.0,4.07666673473933e-08,5.32481111024183e-30,3.9128513892554165e-08
319200.0,0.000690450069386268,0.0,0.0006911580096775737,1.014200808915258e-29,0.0,4.0803623439541386e-08,-4.8810768510550105e-30,3.916396839659796e-08
319440.0,0.0006910389138086836,0.0,0.0006917470215196597,1.0357778239576931e-29,0.0,4.084059084916188e-08,-2.2186712959340957e-30,3.9199435370208107e-08
319680.0,0.0006916278588286939,0.0,0.0006923361544869241,1.0918567980045527e-29,0.0,4.087757106796674e-08,-5.768545369428649e-30,3.9234915783764e-08
319920.0,0.0006922168710505011,0.0,0.0006929254086351183,1.0440146478400046e-29,0.0,4.091456057005476e-08,4.8810768510550105e-30,3.9270410622264336e-08
320160.0,0.0006928059209949185,0.0,0.0006935147840222638,1.0315504355671567e-29,0.0,4.095155517584195e-08,-4.4373425918681914e-30,3.930592072412841e-08
320400.0,0.0006933950075399431,0.0,0.0006941042807054728,1.027796158197327e-29,0.0,4.098855448866005e-08,-2.2186712959340957e-30,3.9341445210918405e-08
320640.0,0.0006939841678201791,0.0,0.0006946938987365921,1.0839706368571717e-29,0.0,4.102556321536191e-08,-5.32481111024183e-30,3.9376982609969346e-08
320880.0,0.0006945734379424763,0.0,0.0006952836381641647,1.1856729610398429e-29,0.0,4.1062586299920664e-08,1.7749370367472766e-30,3.9412531632862774e-08
321120.0,0.0006951627981854169,0.0,0.0006958734990336955,1.2118411880776632e-29,0.0,4.10996268361313e-08,3.549874073494553e-30,3.944809099772391e-08
321360.0,0.0006957521858613508,0.0,0.0006964634813876342,1.1405782790747425e-29,0.0,4.1136686493865874e-08,7.987216665362745e-30,3.9483659389823493e-08
321600.0,0.0006963415435197397,0.0,0.0006970535852629846,1.0834832371892293e-29,0.0,4.1173766869541683e-08,1.2424559257230936e-29,3.951923468603434e-08
321840.0,0.0006969308583839131,0.0,0.0006976438106902158,1.0509925804933768e-29,0.0,4.121086930001334e-08,-1.020588796129684e-29,3.9554816751128244e-08
322080.0,0.0006975201368724028,0.0,0.0006982341577005723,9.966208941293106e-30,0.0,4.124799501055789e-08,1.3312027775604574e-29,3.959040631701875e-08
322320.0,0.000698109393272817,0.0,0.0006988246263270839,1.0076544991281195e-29,0.0,4.128514322755326e-08,1.3312027775604574e-29,3.9626004144284825e-08
322560.0,0.0006986986703359801,0.0,0.000699415216604956,9.148852305475136e-30,0.0,4.132230587996221e-08,3.549874073494553e-30,3.9661611470539216e-08
322800.0,0.0006992880174526335,0.0,0.0007000059285803613,8.540159922247696e-30,0.0,4.1359473248515346e-08,1.1093356479670479e-29,3.969723198309063e-08
323040.0,0.0006998775022217896,0.0,0.0007005967623101923,9.198839745015396e-30,0.0,4.139663774057092e-08,-5.768545369428649e-30,3.973286671795924e-08
323280.0,0.0007004672279675164,0.0,0.000701187717852975,9.683072129421936e-30,0.0,4.1433795935980284e-08,-1.2424559257230936e-29,3.9768516174982615e-08
323520.0,0.000701057300898713,0.0,0.0007017787952684543,9.598966503160175e-30,0.0,4.147094509604527e-08,8.874685183736383e-30,3.980418087549835e-08
323760.0,0.0007016477921555455,0.0,0.0007023699946169073,8.317625477400667e-30,0.0,4.150808789419177e-08,3.549874073494553e-30,3.9839860611007746e-08
324000.0,0.0007022387342192171,0.0,0.0007029613159511876,9.017492420693268e-30,0.0,4.154523297004507e-08,3.993608332681372e-30,3.987555285450911e-08
324240.0,0.000702830146394481,0.0,0.0007035527593170347,9.975957212667941e-30,0.0,4.1582389131101393e-08,1.2868293516417755e-29,3.9911256251520446e-08
324480.0,0.0007034219238223444,0.0,0.0007041443247571874,9.202768533320201e-30,0.0,4.1619563637690555e-08,1.3312027775604574e-29,3.994696955990232e-08
324720.0,0.0007040138842394918,0.0,0.0007047360123114465,9.58342933718569e-30,0.0,4.1656762785630474e-08,9.762153702110021e-30,3.9982691544108884e-08
324960.0,0.0007046058601801943,0.0,0.0007053278220165892,8.681559006213021e-30,0.0,4.169399206700306e-08,1.1093356479670479e-29,4.001842091347164e-08
325200.0,0.0007051977714138621,0.0,0.0007059197539056618,8.503603717269817e-30,0.0,4.173125266385578e-08,3.993608332681372e-30,4.005415704371571e-08
325440.0,0.0007057895673473484,0.0,0.0007065118080115565,8.503163323955741e-30,0.0,4.176854429092585e-08,1.2868293516417755e-29,4.0089900927986233e-08
325680.0,0.0007063811998466467,0.0,0.0007071039843697385,8.232199570844063e-30,0.0,4.18058637831115e-08,-7.543482406175925e-30,4.0125653682197156e-08
325920.0,0.0007069726277108919,0.0,0.0007076962830183248,7.857921317439107e-30,0.0,4.184319977831387e-08,5.32481111024183e-30,4.016141640853472e-08
326160.0,0.000707563812498709,0.0,0.0007082887040001236,8.340402742251482e-30,0.0,4.1880539542537505e-08,4.4373425918681914e-30,4.0197191585726364e-08
326400.0,0.000708154808101462,0.0,0.0007088812473712368,8.595495425911371e-30,0.0,4.1917875004102156e-08,-6.656013887802287e-30,4.023298171324275e-08
326640.0,0.0007087458117083377,0.0,0.0007094739131920797,8.631406401858756e-30,0.0,4.195520532710921e-08,1.7749370367472766e-30,4.026878688533081e-08
326880.0,0.0007093370276260776,0.0,0.0007100667015231888,8.763149982955718e-30,0.0,4.1992530428284766e-08,9.762153702110021e-30,4.030460711094871e-08
327120.0,0.0007099285646710654,0.0,0.0007106596124252228,8.776304600709166e-30,0.0,4.2029852581588166e-08,-2.662405555120915e-30,4.034044246296362e-08
327360.0,0.0007105204482050801,0.0,0.0007112526459554575,8.509608204008778e-30,0.0,4.206717612110243e-08,-1.1980824998044117e-29,4.037629075833513e-08
327600.0,0.0007111126976958792,0.0,0.000711845802158255,8.924127493482943e-30,0.0,4.210450569121456e-08,-3.993608332681372e-30,4.041214947021661e-08
327840.0,0.0007117053075523453,0.0,0.0007124390810731262,9.463964489510567e-30,0.0,4.214184789384074e-08,4.437342591868191e-31,4.0448017594026854e-08
328080.0,0.0007122982600009575,0.0,0.0007130324827371791,9.926484354487426e-30,0.0,4.217921028255217e-08,-8.874685183736383e-31,4.048389411057445e-08
328320.0,0.0007128915247979512,0.0,0.0007136260071851135,9.885534333532294e-30,0.0,4.22165983564074e-08,1.1537090738857298e-29,4.051977801445472e-08
328560.0,0.0007134850207149157,0.0,0.0007142196544498098,9.657629906716959e-30,0.0,4.225400913357041e-08,-2.2186712959340957e-30,4.055566886235021e-08
328800.0,0.0007140786535838788,0.0,0.0007148134245673834,1.0075752373627276e-29,0.0,4.229143745835339e-08,8.430950924549564e-30,4.059156811977083e-08
329040.0,0.0007146723615096523,0.0,0.0007154073175782271,9.54681743823303e-30,0.0,4.2328879558833685e-08,-1.2424559257230936e-29,4.062747711672333e-08
329280.0,0.0007152661524765036,0.0,0.0007160013335259029,1.005561637251095e-29,0.0,4.236633465932411e-08,1.3755762034791393e-29,4.0663397185581526e-08
329520.0,0.0007158600424564008,0.0,0.0007165954724571463,1.0214232514938042e-29,0.0,4.2403802373297614e-08,4.437342591868191e-31,4.06993296379283e-08
329760.0,0.0007164540101179931,0.0,0.0007171897344221046,1.0867180613070922e-29,0.0,4.244128223313685e-08,7.543482406175925e-30,4.0735276046918124e-08
330000.0,0.0007170479895023136,0.0,0.0007177841194775475,1.078495889736518e-29,0.0,4.2478773674212646e-08,8.430950924549564e-30,4.077123795373894e-08
330240.0,0.0007176419159194371,0.0,0.0007183786276830518,1.0957073632923967e-29,0.0,4.2516276302222736e-08,-5.32481111024183e-30,4.08072146753263e-08
330480.0,0.0007182357723695401,0.0,0.0007189732590962469,1.1445299018728685e-29,0.0,4.255379187809419e-08,-4.4373425918681914e-30,4.084320533868314e-08
330720.0,0.0007188295738039089,0.0,0.0007195680137726743,1.1491518054796334e-29,0.0,4.259132360670037e-08,6.656013887802287e-30,4.0879209063351e-08
330960.0,0.0007194233341238495,0.0,0.000720162891765692,1.107609012791143e-29,0.0,4.262887355385411e-08,-8.430950924549564e-30,4.091522478228882e-08
331200.0,0.0007200170576379642,0.0,0.0007207578931202992,1.1719126296918031e-29,0.0,4.2666436960052044e-08,-4.4373425918681914e-30,4.0951249219973176e-08
331440.0,0.0007206107451991448,0.0,0.0007213530178702969,1.1559713005439331e-29,0.0,4.270400658989285e-08,-7.987216665362745e-30,4.098728146525101e-08
331680.0,0.0007212044348677354,0.0,0.000721948266048549,1.1535230498985405e-29,0.0,4.274157642823442e-08,1.2424559257230936e-29,4.1023321517768486e-08
331920.0,0.0007217982765056264,0.0,0.0007225436376879729,1.0515777139156234e-29,0.0,4.2779144136563597e-08,2.2186712959340957e-30,4.1059369419854855e-08
332160.0,0.0007223924400576631,0.0,0.0007231391328215437,1.0480683687433191e-29,0.0,4.281670811418694e-08,-6.212279628615468e-30,4.109542517829255e-08
332400.0,0.0007229870402340089,0.0,0.0007237347514839731,1.002823378721646e-29,0.0,4.285427011283364e-08,1.020588796129684e-29,4.113149017036737e-08
332640.0,0.0007235821027342603,0.0,0.000724330493722434,1.0827374827402058e-29,0.0,4.289183728665338e-08,1.1537090738857298e-29,4.11675674707088e-08
332880.0,0.0007241776426264892,0.0,0.0007249263595909078,1.1005243342648276e-29,0.0,4.29294172287226e-08,1.2424559257230936e-29,4.120365794745694e-08
333120.0,0.0007247736261690749,0.0,0.000725522349145295,1.0438837105773835e-29,0.0,4.296701656565815e-08,4.4373425918681914e-30,4.123976239132325e-08
333360.0,0.000725369975861033,0.0,0.0007261184624433949,1.0192329117557346e-29,0.0,4.3004641057616414e-08,-2.2186712959340957e-30,4.127588158620913e-08
333600.0,0.0007259666028028276,0.0,0.0007267146995448544,1.050508604520285e-29,0.0,4.30422959557075e-08,1.3312027775604574e-29,4.131201621129818e-08
333840.0,0.0007265633366333622,0.0,0.0007273110605069827,1.0799532295000751e-29,0.0,4.3079982554448656e-08,-5.768545369428649e-30,4.134816478976216e-08
334080.0,0.0007271599667874095,0.0,0.0007279075453795721,1.1255754545326123e-29,0.0,4.311770019564035e-08,-7.987216665362745e-30,4.138432569797882e-08
334320.0,0.0007277563241266801,0.0,0.0007285041542089467,1.0658788404207676e-29,0.0,4.315544611334702e-08,1.4643230553165032e-29,4.142049768968737e-08
334560.0,0.0007283524117525995,0.0,0.0007291008870384794,1.1174793661156259e-29,0.0,4.319320889485676e-08,1.1537090738857298e-29,4.1456679510988096e-08
334800.0,0.0007289482772586807,0.0,0.0007296977439085941,1.1456116092963575e-29,0.0,4.3230974917553506e-08,6.212279628615468e-30,4.149286994303695e-08
335040.0,0.0007295439753017986,0.0,0.0007302947248564886,1.1595374564206204e-29,0.0,4.326873444000179e-08,-8.430950924549564e-30,4.152906764239169e-08
335280.0,0.0007301395756984415,0.0,0.0007308918299158911,1.0796365046592316e-29,0.0,4.330648605074678e-08,8.874685183736383e-31,4.15652725661819e-08
335520.0,0.0007307351517478883,0.0,0.0007314890591217006,1.0878373093303525e-29,0.0,4.334422951534541e-08,7.987216665362745e-30,4.1601485872605986e-08
335760.0,0.0007313308242876137,0.0,0.0007320864125116594,1.1859119429990328e-29,0.0,4.3381967700940976e-08,2.662405555120915e-30,4.163770874355011e-08
336000.0,0.0007319267699254673,0.0,0.0007326838901263589,1.2011323462300398e-29,0.0,4.341970711336371e-08,-8.874685183736383e-31,4.167394239666322e-08
336240.0,0.0007325231556233678,0.0,0.0007332814920129793,1.2232782171598169e-29,0.0,4.3457454363190995e-08,3.549874073494553e-30,4.171018993097585e-08
336480.0,0.0007331199979370877,0.0,0.0007338792182315851,1.2367826814440279e-29,0.0,4.3495214855634165e-08,7.543482406175925e-30,4.174645295517983e-08
336720.0,0.0007337172157686881,0.0,0.0007344770688443768,1.2000599440795929e-29,0.0,4.353299321330052e-08,-8.874685183736383e-30,4.1782731406254936e-08
336960.0,0.0007343147316495632,0.0,0.0007350750439134326,1.2263621453496126e-29,0.0,4.357079343258848e-08,-1.2424559257230936e-29,4.1819025235403754e-08
337200.0,0.0007349124975636629,0.0,0.000735673143500531,1.2507406012649364e-29,0.0,4.360861609396731e-08,3.549874073494553e-30,4.185533409007139e-08
337440.0,0.0007355104756885662,0.0,0.0007362713676595418,1.1594268391554153e-29,0.0,4.364646059448534e-08,-7.543482406175925e-30,4.189165469738425e-08
337680.0,0.0007361086230836397,0.0,0.0007368697164325896,1.1119866054836031e-29,0.0,4.368432591427385e-08,-8.874685183736383e-30,4.192798537509089e-08
337920.0,0.0007367068822917661,0.0,0.0007374681898586887,1.2341763135690823e-29,0.0,4.3722209856528004e-08,-3.993608332681372e-30,4.1964325092980275e-08
338160.0,0.000737305194023015,0.0,0.0007380667879744165,1.37572630642917e-29,0.0,4.3760110037719824e-08,-6.212279628615468e-30,4.200067283466646e-08
338400.0,0.0007379035390705786,0.0,0.0007386655108139425,1.3673488490461392e-29,0.0,4.3798025195456146e-08,1.4199496293978212e-29,4.2037027651191703e-08
338640.0,0.0007385019586938373,0.0,0.0007392643584116977,1.3778737832783567e-29,0.0,4.3835955758598226e-08,-2.2186712959340957e-30,4.207339020892279e-08
338880.0,0.0007391004960389264,0.0,0.0007398633308067515,1.3154633740069776e-29,0.0,4.387390216723264e-08,-2.662405555120915e-30,4.210976197693081e-08
339120.0,0.0007396991416385088,0.0,0.0007404624280416103,1.2908971574487193e-29,0.0,4.3911862690334346e-08,-7.987216665362745e-30,4.2146144300399644e-08
339360.0,0.0007402978423038712,0.0,0.0007410616501620052,1.2423136116207464e-29,0.0,4.394983379270216e-08,1.2868293516417755e-29,4.21825385393629e-08
339600.0,0.0007408965465294716,0.0,0.0007416609972169283,1.3395905710181691e-29,0.0,4.3987811845806046e-08,-8.874685183736383e-30,4.221894609492041e-08
339840.0,0.0007414952251530106,0.0,0.000742260469261576,1.3808209688153037e-29,0.0,4.4025792935029334e-08,3.993608332681372e-30,4.2255369178419766e-08
340080.0,0.0007420938590629242,0.0,0.0007428600663573301,1.3139231433729538e-29,0.0,4.406377301708288e-08,-3.993608332681372e-30,4.2291807709915896e-08
340320.0,0.0007426924347703129,0.0,0.0007434597885644719,1.292510573165725e-29,0.0,4.410174900922257e-08,3.549874073494553e-30,4.2328260932526216e-08
340560.0,0.0007432909593488954,0.0,0.0007440596359414518,1.2344842782644775e-29,0.0,4.413972137415608e-08,3.106139814307734e-30,4.236472806763751e-08
340800.0,0.0007438894450294876,0.0,0.0007446596085448542,1.2088015852826063e-29,0.0,4.417769141783254e-08,3.106139814307734e-30,4.2401208259169236e-08
341040.0,0.0007444879516995614,0.0,0.0007452597064240622,1.2223366296574994e-29,0.0,4.421566341088607e-08,0.0,4.24376982827373e-08
341280.0,0.0007450866303347786,0.0,0.0007458599296158738,1.1803164229962939e-29,0.0,4.425364729047871e-08,1.1093356479670479e-29,4.247419674111023e-08
341520.0,0.0007456856397921037,0.0,0.0007464602781551327,1.1199865693033837e-29,0.0,4.429165346557245e-08,4.8810768510550105e-30,4.251070342081863e-08
341760.0,0.0007462850801097235,0.0,0.0007470607520762261,1.1123826633672397e-29,0.0,4.432968822949374e-08,3.549874073494553e-30,4.254721814399378e-08
342000.0,0.0007468849901769614,0.0,0.0007476613514130847,1.2205519400910774e-29,0.0,4.436775359689391e-08,1.4199496293978212e-29,4.258374069700266e-08
342240.0,0.0007474853988718366,0.0,0.0007482620761996766,1.2698808304187147e-29,0.0,4.440585107937058e-08,7.987216665362745e-30,4.2620271487407776e-08
342480.0,0.0007480862648443787,0.0,0.000748862926478798,1.3053920978731184e-29,0.0,4.4443979210447983e-08,3.106139814307734e-30,4.265681362011897e-08
342720.0,0.0007486875069466672,0.0,0.0007494639023028162,1.3270124323259305e-29,0.0,4.448213483598715e-08,-6.656013887802287e-30,4.269336855908431e-08
342960.0,0.0007492890297248036,0.0,0.0007500650037270539,1.2635370544113168e-29,0.0,4.452031355670032e-08,1.553069907153867e-29,4.2729937427736997e-08
343200.0,0.0007498906723815489,0.0,0.0007506662308095481,1.2025298291889077e-29,0.0,4.4558505190316504e-08,7.099748146989106e-30,4.276652135710386e-08
343440.0,0.0007504922550036783,0.0,0.0007512675836107883,1.1757545555975261e-29,0.0,4.459669786308079e-08,-1.1537090738857298e-29,4.2803121152449114e-08
343680.0,0.0007510936373060664,0.0,0.0007518690621894519,1.1720699991599162e-29,0.0,4.463488329963808e-08,-5.768545369428649e-30,4.283973568064792e-08
343920.0,0.0007516947736592033,0.0,0.0007524706665998985,1.1788366639182878e-29,0.0,4.46730618197501e-08,9.762153702110021e-30,4.287636358480869e-08
344160.0,0.0007522956337707384,0.0,0.000753072396893347,1.2178305082100167e-29,0.0,4.4711235039309033e-08,1.7749370367472766e-30,4.2913003556866796e-08
344400.0,0.0007528962434695204,0.0,0.0007536742531179162,1.1529041213173828e-29,0.0,4.4749406068118426e-08,1.7749370367472766e-30,4.294965430971574e-08
344640.0,0.0007534967001541679,0.0,0.0007542762353184531,1.124302026134819e-29,0.0,4.4787579921124645e-08,-4.437342591868191e-31,4.298631433314945e-08
344880.0,0.0007540971074529821,0.0,0.0007548783435324743,1.1427451169196333e-29,0.0,4.482576163625282e-08,-1.1093356479670479e-29,4.302298147497117e-08
345120.0,0.0007546975893384573,0.0,0.0007554805777922759,1.1758100826734336e-29,0.0,4.4863954951730537e-08,2.662405555120915e-30,4.305965599871685e-08
345360.0,0.0007552982839225569,0.0,0.0007560829381314907,1.1672683558867445e-29,0.0,4.490216270247908e-08,-1.064962222048366e-29,4.3096338638640574e-08
345600.0,0.0007558993157677427,0.0,0.0007566854245854301,1.1487795702199934e-29,0.0,4.494038749373376e-08,-1.1537090738857298e-29,4.3133030057791254e-08
345840.0,0.0007565007276041974,0.0,0.0007572880371922195,1.0931639518094081e-29,0.0,4.497863068015155e-08,1.3755762034791393e-29,4.316973198386606e-08
346080.0,0.0007571025321745639,0.0,0.0007578907760034154,1.1006405101300436e-29,0.0,4.501689315801448e-08,-1.1537090738857298e-29,4.320644800402703e-08
346320.0,0.0007577047297194447,0.0,0.0007584936410790113,1.209982352700199e-29,0.0,4.505517551284716e-08,-8.874685183736383e-31,4.324317888057452e-08
346560.0,0.0007583072838414195,0.0,0.0007590966324804727,1.270299203971371e-29,0.0,4.509347741820934e-08,-1.7749370367472766e-30,4.3279925182568086e-08
346800.0,0.0007589101512518247,0.0,0.0007596997502706351,1.2403002006305192e-29,0.0,4.513179839999445e-08,8.874685183736383e-31,4.331668747211411e-08
347040.0,0.0007595132775695668,0.0,0.0007603029945120058,1.2986299504488715e-29,0.0,4.517013910670169e-08,4.437342591868191e-31,4.335346499187134e-08
347280.0,0.0007601165913699087,0.0,0.0007609063652578208,1.334576680780211e-29,0.0,4.5208501911724143e-08,1.7749370367472766e-30,4.33902552005286e-08
347520.0,0.0007607200220194645,0.0,0.0007615098625554692,1.3301142230480027e-29,0.0,4.524688901623493e-08,1.1980824998044117e-29,4.342705676267623e-08
347760.0,0.0007613235367030363,0.0,0.0007621134864491618,1.3426102554657935e-29,0.0,4.5285297238638004e-08,-2.662405555120915e-30,4.3463868349432135e-08
